site,transect,year,distance,vertical,species,species_code,lifeform,status,lifecycle,family,notes,hillslope,standtype
INT1,1,2019,11,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,11,ground,litter,native_litter,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,12,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,12,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,12,ground,litter,native_litter,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,13,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,13,2,Elymus condensatus,elco,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,13,3,Heteromeles arbutifolia dead,dd HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,13,ground,litter,native_litter,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,14,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,14,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT1,intact
INT1,1,2019,14,3,Heteromeles arbutifolia dead,dd HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,14,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,15,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT1,intact
INT1,1,2019,15,2,Heteromeles arbutifolia dead,HEAR dead,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,15,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT1,intact
INT1,1,2019,15,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,16,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,16,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,16,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT1,intact
INT1,1,2019,16,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,17,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,17,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT1,intact
INT1,1,2019,17,3,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,17,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,18,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,18,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,18,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT1,intact
INT1,1,2019,18,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,19,1,Carduus pycnocephalus,Carduus pycnocephalus,forb,nonnative,annual,Asteraceae,,INT1,intact
INT1,1,2019,19,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,19,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,20,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,20,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,20,3,Heteromeles arbutifolia dead,dd HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,20,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,21,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,21,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,22,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,22,2,Heteromeles arbutifolia dead,HEAR dead,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,22,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,23,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,23,2,Heteromeles arbutifolia dead,HEAR dead,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,23,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,24,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,24,2,Bromus spp.,dd brome,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,24,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,25,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,25,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,26,1,Stipa lepida dead,dd STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,26,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,26,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,27,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,27,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,28,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,28,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,29,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,29,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,30,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,31,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,32,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,32,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,33,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,33,2,Heteromeles arbutifolia dead,HEAR dead,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,33,3,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,33,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,34,1,Heteromeles arbutifolia dead,HEAR dead,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,34,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,35,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,35,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,35,ground,litter,native_litter,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,36,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,36,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,36,ground,litter,native_litter,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,37,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,37,ground,litter,native_litter,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,38,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,38,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,38,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,39,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,39,ground,litter,native_litter,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,40,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,40,ground,litter,native_litter,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,41,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,41,ground,litter,native_litter,ground,ground,ground,ground,,INT1,intact
INT2,1,2019,1,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,1,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,1,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,2,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,2,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,3,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,3,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,3,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,4,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,4,2,Salvia leucophylla dead,dd sale,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,4,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,5,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,5,2,Rhus ovata,RHOV,shrub,native,perennial,Anacardiaceae,,INT2,intact
INT2,1,2019,5,3,Elymus condensatus,elco,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,5,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,6,1,Elymus condensatus dead,dd elco,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,6,2,Rhus ovata,RHOV,shrub,native,perennial,Anacardiaceae,,INT2,intact
INT2,1,2019,6,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,7,1,Elymus condensatus dead,dd elco,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,7,2,Rhamnus ilicifolia,rhil,shrub,native,perennial,Rhamnaceae,,INT2,intact
INT2,1,2019,7,3,Elymus condensatus dead,dd elco,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,7,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,8,1,Galium porrigens,Galium porrigens,forb,native,perennial,Rubiaceae,,INT2,intact
INT2,1,2019,8,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,INT2,intact
INT2,1,2019,8,3,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,8,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,9,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,INT2,intact
INT2,1,2019,9,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,9,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,10,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,,INT2,intact
INT2,1,2019,10,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,11,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,12,1,Bromus rubens,BRRU dead,grass,nonnative,annual,Poaceae,,INT2,intact
INT2,1,2019,12,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,13,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,,INT2,intact
INT2,1,2019,13,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,13,3,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,,INT2,intact
INT2,1,2019,13,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,14,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,,INT2,intact
INT2,1,2019,14,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,14,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,15,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,,INT2,intact
INT2,1,2019,15,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,15,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,16,1,Dipterostemon capitatus,dica,forb,native,perennial,Themidaceae,,INT2,intact
INT2,1,2019,16,2,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,,INT2,intact
INT2,1,2019,16,3,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,16,4,Heteromeles arbutifolia dead,dd HEAR,shrub,native,perennial,Rosaceae,,INT2,intact
INT2,1,2019,16,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,17,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT2,intact
INT2,1,2019,17,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,18,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,19,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,19,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,19,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,20,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,20,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,20,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,21,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,21,2,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,21,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,21,ground,moss,moss,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,22,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,22,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,23,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,23,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,24,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,24,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,25,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,25,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,26,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,26,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,27,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,27,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,28,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,28,2,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,28,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,29,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,29,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,30,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,30,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,31,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,31,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,32,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT2,intact
INT2,1,2019,32,2,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,32,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,33,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT2,intact
INT2,1,2019,33,2,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,33,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,34,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT2,intact
INT2,1,2019,34,2,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,34,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,35,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,35,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT2,intact
INT2,1,2019,35,ground,litter,native_litter,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,36,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,36,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT2,intact
INT2,1,2019,36,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,37,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,37,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,37,3,Artemisia californica,arca,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,37,4,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT2,intact
INT2,1,2019,37,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,38,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,38,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,38,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,39,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,39,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,39,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,40,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,40,2,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,INT2,intact
INT2,1,2019,40,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,41,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,41,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT2,intact
INT3,1,2019,1,1,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae,,INT3,intact
INT3,1,2019,1,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT3,intact
INT3,1,2019,2,1,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae,,INT3,intact
INT3,1,2019,2,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT3,intact
INT3,1,2019,3,1,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae,,INT3,intact
INT3,1,2019,3,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT3,intact
INT3,1,2019,3,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT3,intact
INT3,1,2019,4,1,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae,,INT3,intact
INT3,1,2019,4,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT3,intact
INT3,1,2019,4,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT3,intact
INT3,1,2019,5,1,Bromus hordeaceus,BRHO,grass,nonnative,annual,Poaceae,,INT3,intact
INT3,1,2019,5,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT3,intact
INT3,1,2019,5,ground,litter,native_litter,ground,ground,ground,ground,,INT3,intact
INT3,1,2019,6,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT3,intact
INT3,1,2019,6,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT3,intact
INT3,1,2019,6,3,Artemisia californica,arca,shrub,native,perennial,Asteraceae,,INT3,intact
INT3,1,2019,6,ground,litter,native_litter,ground,ground,ground,ground,,INT3,intact
INT3,1,2019,7,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT3,intact
INT3,1,2019,7,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT3,intact
INT3,1,2019,7,ground,litter,native_litter,ground,ground,ground,ground,,INT3,intact
INT3,1,2019,8,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT3,intact
INT3,1,2019,8,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT3,intact
INT3,1,2019,8,ground,litter,native_litter,ground,ground,ground,ground,,INT3,intact
INT3,1,2019,9,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT3,intact
INT3,1,2019,9,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT3,intact
INT3,1,2019,9,ground,litter,native_litter,ground,ground,ground,ground,,INT3,intact
INT3,1,2019,10,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT3,intact
INT3,1,2019,10,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT3,intact
INT3,1,2019,10,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT3,intact
INT3,1,2019,10,ground,litter,native_litter,ground,ground,ground,ground,,INT3,intact
INT3,1,2019,11,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT3,intact
INT3,1,2019,11,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT3,intact
INT3,1,2019,11,ground,litter,native_litter,ground,ground,ground,ground,,INT3,intact
INT3,1,2019,12,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT3,intact
INT3,1,2019,12,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT3,intact
INT3,1,2019,12,ground,litter,native_litter,ground,ground,ground,ground,,INT3,intact
INT3,1,2019,13,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT3,intact
INT3,1,2019,13,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT3,intact
INT3,1,2019,13,3,Rhus ovata,RHOV,shrub,native,perennial,Anacardiaceae,,INT3,intact
INT3,1,2019,13,ground,thatch,nonnative_thatch,ground,ground,ground,ground,,INT3,intact
INT3,1,2019,14,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT3,intact
INT3,1,2019,14,2,Rhus ovata,RHOV,shrub,native,perennial,Anacardiaceae,,INT3,intact
