"","standtype","site","rep","species","lifeform","status","lifecycle","family","site_rep","site_rep_species","count_per_transect","percentcover_native","native_fern","native_forb","native_grass","native_shrub","nonnative_fern","nonnative_forb","nonnative_grass","nonnative_shrub","percentcover_nonnative"
"1254","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1255","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1256","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1257","matrix","ENH2",4,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus dead",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1258","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1259","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1260","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1261","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1262","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1263","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1264","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1265","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1266","matrix","ENH2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus rubens",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1267","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1268","matrix","ENH2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus rubens",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1269","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1270","matrix","ENH2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus rubens",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1271","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1272","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1273","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1274","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1275","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1276","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1277","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1278","matrix","ENH2",4,"Acmispon glaber","herb","native","annual","Fabaceae","ENH2_4","ENH2_4_Acmispon glaber",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1279","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1280","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1281","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1282","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1283","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1284","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1285","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1286","matrix","ENH2",4,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus dead",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1287","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1288","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1289","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1290","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1291","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1292","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1293","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1294","matrix","ENH2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus rubens",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1295","matrix","ENH2",4,"Erodium spp.","herb","nonnative","annual","Geraniaceae","ENH2_4","ENH2_4_Erodium spp.",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1296","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1297","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1298","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1299","matrix","ENH2",4,"Lupinus spp.","herb","native","annual","Fabaceae","ENH2_4","ENH2_4_Lupinus spp.",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1300","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1301","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1302","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1303","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1304","matrix","ENH2",5,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus hordeaceus",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1305","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1306","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1307","matrix","ENH2",5,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH2_5","ENH2_5_Centaurea melitensis",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1308","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1309","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1310","matrix","ENH2",5,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus hordeaceus",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1311","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1312","matrix","ENH2",5,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH2_5","ENH2_5_Centaurea melitensis",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1313","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1314","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1315","matrix","ENH2",5,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH2_5","ENH2_5_Centaurea melitensis",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1316","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1317","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1318","matrix","ENH2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1319","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1320","matrix","ENH2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1321","matrix","ENH2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1322","matrix","ENH2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1323","matrix","ENH2",5,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_Malacothamnus fasciculatus dead",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1324","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1325","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1326","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1327","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1328","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1329","matrix","ENH2",5,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH2_5","ENH2_5_Hirschfeldia incana",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1330","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1331","matrix","ENH2",5,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH2_5","ENH2_5_Hirschfeldia incana",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1332","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1333","matrix","ENH2",5,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH2_5","ENH2_5_Hirschfeldia incana",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1334","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1335","matrix","ENH2",5,"Acmispon glaber","herb","native","annual","Fabaceae","ENH2_5","ENH2_5_Acmispon glaber",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1336","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1337","matrix","ENH2",5,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH2_5","ENH2_5_Hirschfeldia incana",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1338","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1339","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1340","matrix","ENH2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Bromus rubens",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1341","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
"1342","matrix","ENH2",5,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_Avena barbata",13,0.317073170731707,0,0.024390244,0,0.292682927,0,0.146341463,0.829268293,0,0.853658536585366
