"","stand","site","soilcore","depth_name","treatment","rep","species_diversity","genus_abundance","lifeform","status","lifescycle","family","count","stand_core","stand_core_depth","stand_core_depth_treat"
"1712","intact","INT2",4,"surface","oven",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_oven"
"1713","intact","INT2",4,"surface","oven",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_oven"
"1714","intact","INT2",4,"surface","oven",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_oven"
"1715","intact","INT2",4,"surface","oven",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_oven"
"1716","intact","INT2",4,"surface","oven",1,"Laennecia coulteri","Laennecia coulteri","forb","native","annual","Asteraceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_oven"
"1717","intact","INT2",4,"surface","oven",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_oven"
"1718","intact","INT2",4,"surface","oven",1,"Oxalis corniculata","Oxalis corniculata","forb","nonnative","perennial","Oxalidaceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_oven"
"1719","intact","INT2",4,"surface","oven",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_oven"
"1720","intact","INT2",4,"surface","oven",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",2,"INT2_4","INT2_4_surface","INT2_4_surface_oven"
"1721","intact","INT2",4,"surface","ovenchar",1,"Apiastrum angustifolium","Apiastrum angustifolium","forb","native","annual","Apiaceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_ovenchar"
"1722","intact","INT2",4,"surface","ovenchar",1,"Apiastrum angustifolium","Apiastrum angustifolium","forb","native","annual","Apiaceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_ovenchar"
"1723","intact","INT2",4,"surface","ovenchar",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",6,"INT2_4","INT2_4_surface","INT2_4_surface_ovenchar"
"1724","intact","INT2",4,"surface","ovenchar",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",2,"INT2_4","INT2_4_surface","INT2_4_surface_ovenchar"
"1725","intact","INT2",4,"surface","ovenchar",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_ovenchar"
"1726","intact","INT2",4,"surface","ovenchar",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",4,"INT2_4","INT2_4_surface","INT2_4_surface_ovenchar"
"1727","intact","INT2",4,"surface","ovenchar",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_ovenchar"
"1728","intact","INT2",4,"surface","ovenchar",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_ovenchar"
"1729","intact","INT2",4,"surface","ovenchar",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_ovenchar"
"1730","intact","INT2",4,"surface","ovenchar",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_ovenchar"
"1731","intact","INT2",4,"surface","ovenchar",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",4,"INT2_4","INT2_4_surface","INT2_4_surface_ovenchar"
"1732","intact","INT2",4,"surface","ovenchar",1,"Salvia leucophylla","Salvia leucophylla","shrub","native","perennial","Grossulariaceae",1,"INT2_4","INT2_4_surface","INT2_4_surface_ovenchar"
"1733","intact","INT2",4,"deep","charate",1,"Apiastrum angustifolium","Apiastrum angustifolium","forb","native","annual","Apiaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_charate"
"1734","intact","INT2",4,"deep","charate",1,"Apiastrum angustifolium","Apiastrum angustifolium","forb","native","annual","Apiaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_charate"
"1735","intact","INT2",4,"deep","charate",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_charate"
"1736","intact","INT2",4,"deep","charate",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",5,"INT2_4","INT2_4_deep","INT2_4_deep_charate"
"1737","intact","INT2",4,"deep","charate",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_charate"
"1738","intact","INT2",4,"deep","charate",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_charate"
"1739","intact","INT2",4,"deep","charate",1,"Pseudognaphalium californicum","Pseudognaphalium californicum","forb","native","annual","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_charate"
"1740","intact","INT2",4,"deep","charate",1,"Salvia leucophylla","Salvia leucophylla","shrub","native","perennial","Grossulariaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_charate"
"1741","intact","INT2",4,"deep","control",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_control"
"1742","intact","INT2",4,"deep","control",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_control"
"1743","intact","INT2",4,"deep","control",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_control"
"1744","intact","INT2",4,"deep","control",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_control"
"1745","intact","INT2",4,"deep","control",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_control"
"1746","intact","INT2",4,"deep","control",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_control"
"1747","intact","INT2",4,"deep","control",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_control"
"1748","intact","INT2",4,"deep","control",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_control"
"1749","intact","INT2",4,"deep","control",1,"Stipa lepida","Stipa lepida","grass","native","perennial","Poaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_control"
"1750","intact","INT2",4,"deep","oven",1,"Apiastrum angustifolium","Apiastrum angustifolium","forb","native","annual","Apiaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_oven"
"1751","intact","INT2",4,"deep","oven",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",4,"INT2_4","INT2_4_deep","INT2_4_deep_oven"
"1752","intact","INT2",4,"deep","oven",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",2,"INT2_4","INT2_4_deep","INT2_4_deep_oven"
"1753","intact","INT2",4,"deep","oven",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_oven"
"1754","intact","INT2",4,"deep","oven",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_oven"
"1755","intact","INT2",4,"deep","oven",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_oven"
"1756","intact","INT2",4,"deep","oven",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_oven"
"1757","intact","INT2",4,"deep","oven",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_oven"
"1758","intact","INT2",4,"deep","oven",1,"Festuca myuros","Festuca myuros","grass","nonnative","annual","Poaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_oven"
"1759","intact","INT2",4,"deep","oven",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_oven"
"1760","intact","INT2",4,"deep","oven",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_oven"
"1761","intact","INT2",4,"deep","oven",1,"Pseudognaphalium californicum","Pseudognaphalium californicum","forb","native","annual","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_oven"
"1762","intact","INT2",4,"deep","oven",1,"Stipa lepida","Stipa lepida","grass","native","perennial","Poaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_oven"
"1763","intact","INT2",4,"deep","ovenchar",1,"Apiastrum angustifolium","Apiastrum angustifolium","forb","native","annual","Apiaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_ovenchar"
"1764","intact","INT2",4,"deep","ovenchar",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_ovenchar"
"1765","intact","INT2",4,"deep","ovenchar",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_ovenchar"
"1766","intact","INT2",4,"deep","ovenchar",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",3,"INT2_4","INT2_4_deep","INT2_4_deep_ovenchar"
"1767","intact","INT2",4,"deep","ovenchar",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",1,"INT2_4","INT2_4_deep","INT2_4_deep_ovenchar"
"1768","intact","INT2",5,"surface","charate",1,"Apiastrum angustifolium","Apiastrum angustifolium","forb","native","annual","Apiaceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_charate"
"1769","intact","INT2",5,"surface","charate",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",2,"INT2_5","INT2_5_surface","INT2_5_surface_charate"
"1770","intact","INT2",5,"surface","charate",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",4,"INT2_5","INT2_5_surface","INT2_5_surface_charate"
"1771","intact","INT2",5,"surface","charate",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",2,"INT2_5","INT2_5_surface","INT2_5_surface_charate"
"1772","intact","INT2",5,"surface","charate",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_charate"
"1773","intact","INT2",5,"surface","charate",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",2,"INT2_5","INT2_5_surface","INT2_5_surface_charate"
"1774","intact","INT2",5,"surface","charate",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",4,"INT2_5","INT2_5_surface","INT2_5_surface_charate"
"1775","intact","INT2",5,"surface","charate",1,"Malacothrix saxatilis","Malacothrix saxatilis","forb","native","perennial","Asteraceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_charate"
"1776","intact","INT2",5,"surface","charate",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_charate"
"1777","intact","INT2",5,"surface","charate",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_charate"
"1778","intact","INT2",5,"surface","charate",1,"Pseudognaphalium luteoalbum","Pseudognaphalium luteoalbum","forb","nonnative","annual","Asteraceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_charate"
"1779","intact","INT2",5,"surface","control",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",2,"INT2_5","INT2_5_surface","INT2_5_surface_control"
"1780","intact","INT2",5,"surface","control",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_control"
"1781","intact","INT2",5,"surface","control",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_control"
"1782","intact","INT2",5,"surface","control",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",2,"INT2_5","INT2_5_surface","INT2_5_surface_control"
"1783","intact","INT2",5,"surface","control",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_control"
"1784","intact","INT2",5,"surface","control",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_control"
"1785","intact","INT2",5,"surface","control",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_control"
"1786","intact","INT2",5,"surface","control",1,"Eucrypta chrysanthemifolia","Eucrypta chrysanthemifolia","forb","native","annual","Hydrophyllaceae",2,"INT2_5","INT2_5_surface","INT2_5_surface_control"
"1787","intact","INT2",5,"surface","control",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",2,"INT2_5","INT2_5_surface","INT2_5_surface_control"
"1788","intact","INT2",5,"surface","control",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_control"
"1789","intact","INT2",5,"surface","oven",1,"Apiastrum angustifolium","Apiastrum angustifolium","forb","native","annual","Apiaceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_oven"
"1790","intact","INT2",5,"surface","oven",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",2,"INT2_5","INT2_5_surface","INT2_5_surface_oven"
"1791","intact","INT2",5,"surface","oven",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_oven"
"1792","intact","INT2",5,"surface","oven",1,"Claytonia perfoliata","Claytonia spp.","forb","native","annual","Montiaceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_oven"
"1793","intact","INT2",5,"surface","oven",1,"Eucrypta chrysanthemifolia","Eucrypta chrysanthemifolia","forb","native","annual","Hydrophyllaceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_oven"
"1794","intact","INT2",5,"surface","oven",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",3,"INT2_5","INT2_5_surface","INT2_5_surface_oven"
"1795","intact","INT2",5,"surface","ovenchar",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_ovenchar"
"1796","intact","INT2",5,"surface","ovenchar",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",2,"INT2_5","INT2_5_surface","INT2_5_surface_ovenchar"
"1797","intact","INT2",5,"surface","ovenchar",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",1,"INT2_5","INT2_5_surface","INT2_5_surface_ovenchar"
"1798","intact","INT2",5,"surface","ovenchar",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",2,"INT2_5","INT2_5_surface","INT2_5_surface_ovenchar"
"1799","intact","INT2",5,"deep","charate",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",2,"INT2_5","INT2_5_deep","INT2_5_deep_charate"
"1800","intact","INT2",5,"deep","charate",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",2,"INT2_5","INT2_5_deep","INT2_5_deep_charate"
"1801","intact","INT2",5,"deep","charate",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",1,"INT2_5","INT2_5_deep","INT2_5_deep_charate"
"1802","intact","INT2",5,"deep","charate",1,"Eucrypta chrysanthemifolia","Eucrypta chrysanthemifolia","forb","native","annual","Hydrophyllaceae",1,"INT2_5","INT2_5_deep","INT2_5_deep_charate"
"1803","intact","INT2",5,"deep","charate",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",2,"INT2_5","INT2_5_deep","INT2_5_deep_charate"
"1804","intact","INT2",5,"deep","charate",1,"Salvia leucophylla","Salvia leucophylla","shrub","native","perennial","Grossulariaceae",1,"INT2_5","INT2_5_deep","INT2_5_deep_charate"
"1805","intact","INT2",5,"deep","control",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",3,"INT2_5","INT2_5_deep","INT2_5_deep_control"
"1806","intact","INT2",5,"deep","control",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",2,"INT2_5","INT2_5_deep","INT2_5_deep_control"
"1807","intact","INT2",5,"deep","control",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",1,"INT2_5","INT2_5_deep","INT2_5_deep_control"
"1808","intact","INT2",5,"deep","control",1,"Phacelia viscida","Phacelia spp.","forb","native","annual","Hydrophyllaceae",5,"INT2_5","INT2_5_deep","INT2_5_deep_control"
"1809","intact","INT2",5,"deep","oven",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",3,"INT2_5","INT2_5_deep","INT2_5_deep_oven"
"1810","intact","INT2",5,"deep","oven",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",1,"INT2_5","INT2_5_deep","INT2_5_deep_oven"
