"","standtype","site","rep","distance","vertical","species","lifeform","status","lifecycle","family","site_rep","site_rep_dist","stand_status"
"1284","matrix","ENH2",4,33,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_33","matrix_nonnative"
"1285","matrix","ENH2",4,34,"1","Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_34","matrix_nonnative"
"1286","matrix","ENH2",4,34,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_34","matrix_nonnative"
"1287","matrix","ENH2",4,35,"1","Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_35","matrix_nonnative"
"1288","matrix","ENH2",4,36,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_36","matrix_nonnative"
"1289","matrix","ENH2",4,37,"2","Bromus madritensis","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_37","matrix_nonnative"
"1290","matrix","ENH2",4,38,"1","Erodium cicutarium","herb","nonnative","annual","Geraniaceae","ENH2_4","ENH2_4_38","matrix_nonnative"
"1291","matrix","ENH2",4,39,"2","Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_39","matrix_nonnative"
"1292","matrix","ENH2",4,39,"3","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_39","matrix_nonnative"
"1293","matrix","ENH2",4,40,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_40","matrix_nonnative"
"1294","matrix","ENH2",4,41,"1","Lupinus spp.","herb","native","annual","Fabaceae","ENH2_4","ENH2_4_41","matrix_native"
"1295","matrix","ENH2",4,41,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_41","matrix_nonnative"
"1296","matrix","ENH2",5,1,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_1","matrix_nonnative"
"1297","matrix","ENH2",5,2,"1","Bromus spp.","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_2","matrix_nonnative"
"1298","matrix","ENH2",5,3,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_3","matrix_nonnative"
"1299","matrix","ENH2",5,4,"1","Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_4","matrix_nonnative"
"1300","matrix","ENH2",5,4,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_4","matrix_nonnative"
"1301","matrix","ENH2",5,5,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_5","matrix_nonnative"
"1302","matrix","ENH2",5,5,"2","Centaurea melitensis dead","herb","nonnative","annual","Asteraceae","ENH2_5","ENH2_5_5","matrix_nonnative"
"1303","matrix","ENH2",5,6,"1","Bromus spp.","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_6","matrix_nonnative"
"1304","matrix","ENH2",5,6,"2","Avena barbata dead","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_6","matrix_nonnative"
"1305","matrix","ENH2",5,7,"1","Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_7","matrix_nonnative"
"1306","matrix","ENH2",5,8,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_8","matrix_nonnative"
"1307","matrix","ENH2",5,8,"2","Centaurea melitensis dead","herb","nonnative","annual","Asteraceae","ENH2_5","ENH2_5_8","matrix_nonnative"
"1308","matrix","ENH2",5,9,"1","Bromus spp.","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_9","matrix_nonnative"
"1309","matrix","ENH2",5,10,"1","Bromus spp.","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_10","matrix_nonnative"
"1310","matrix","ENH2",5,10,"2","Centaurea melitensis dead","herb","nonnative","annual","Asteraceae","ENH2_5","ENH2_5_10","matrix_nonnative"
"1311","matrix","ENH2",5,11,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_11","matrix_nonnative"
"1312","matrix","ENH2",5,12,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_12","matrix_nonnative"
"1313","matrix","ENH2",5,12,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_12","matrix_native"
"1314","matrix","ENH2",5,13,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_13","matrix_nonnative"
"1315","matrix","ENH2",5,13,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_13","matrix_native"
"1316","matrix","ENH2",5,14,"1","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_14","matrix_native"
"1317","matrix","ENH2",5,15,"1","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_15","matrix_native"
"1318","matrix","ENH2",5,16,"1","Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_16","matrix_native"
"1319","matrix","ENH2",5,17,"1","Avena barbata dead","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_17","matrix_nonnative"
"1320","matrix","ENH2",5,18,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_18","matrix_nonnative"
"1321","matrix","ENH2",5,19,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_19","matrix_nonnative"
"1322","matrix","ENH2",5,20,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_20","matrix_nonnative"
"1323","matrix","ENH2",5,21,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_21","matrix_nonnative"
"1324","matrix","ENH2",5,21,"2","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","ENH2_5","ENH2_5_21","matrix_nonnative"
"1325","matrix","ENH2",5,22,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_22","matrix_nonnative"
"1326","matrix","ENH2",5,22,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH2_5","ENH2_5_22","matrix_nonnative"
"1327","matrix","ENH2",5,22,"3","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_22","matrix_nonnative"
"1328","matrix","ENH2",5,22,"4","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH2_5","ENH2_5_22","matrix_nonnative"
"1329","matrix","ENH2",5,23,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_23","matrix_nonnative"
"1330","matrix","ENH2",5,23,"2","Acmispon glaber","herb","native","annual","Fabaceae","ENH2_5","ENH2_5_23","matrix_native"
"1331","matrix","ENH2",5,24,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_24","matrix_nonnative"
"1332","matrix","ENH2",5,25,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH2_5","ENH2_5_25","matrix_nonnative"
"1333","matrix","ENH2",5,26,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_26","matrix_nonnative"
"1334","matrix","ENH2",5,27,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_27","matrix_nonnative"
"1335","matrix","ENH2",5,28,"1","Bromus spp. dead","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_28","matrix_nonnative"
"1336","matrix","ENH2",5,28,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_28","matrix_nonnative"
"1337","matrix","ENH2",5,29,"1","Avena barbata dead","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_29","matrix_nonnative"
"1338","matrix","ENH2",5,29,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_29","matrix_nonnative"
"1339","matrix","ENH2",5,30,"1","Avena barbata dead","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_30","matrix_nonnative"
"1340","matrix","ENH2",5,30,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_30","matrix_nonnative"
"1341","matrix","ENH2",5,31,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_31","matrix_nonnative"
"1342","matrix","ENH2",5,32,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_32","matrix_nonnative"
"1343","matrix","ENH2",5,32,"2","Avena barbata dead","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_32","matrix_nonnative"
"1344","matrix","ENH2",5,32,"3","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_32","matrix_nonnative"
"1345","matrix","ENH2",5,33,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_33","matrix_nonnative"
"1346","matrix","ENH2",5,34,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_34","matrix_nonnative"
"1347","matrix","ENH2",5,35,"1","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_5","ENH2_5_35","matrix_native"
"1348","matrix","ENH2",5,36,"1","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_5","ENH2_5_36","matrix_native"
"1349","matrix","ENH2",5,37,"1","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_5","ENH2_5_37","matrix_native"
"1350","matrix","ENH2",5,37,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_37","matrix_nonnative"
"1351","matrix","ENH2",5,37,"3","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_5","ENH2_5_37","matrix_native"
"1352","matrix","ENH2",5,38,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_38","matrix_nonnative"
"1353","matrix","ENH2",5,38,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_5","ENH2_5_38","matrix_native"
"1354","matrix","ENH2",5,39,"1","Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_39","matrix_native"
"1355","matrix","ENH2",5,39,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_39","matrix_native"
"1356","matrix","ENH2",5,40,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_40","matrix_nonnative"
"1357","matrix","ENH2",5,40,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_40","matrix_native"
"1358","matrix","ENH2",5,41,"1","Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_5","ENH2_5_41","matrix_nonnative"
"1359","matrix","ENH2",5,41,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_5","ENH2_5_41","matrix_native"
"1360","matrix","ENH2",6,1,"1","Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH2_6","ENH2_6_1","matrix_nonnative"
"1361","matrix","ENH2",6,2,"1","Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_2","matrix_nonnative"
"1362","matrix","ENH2",6,3,"1","Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_3","matrix_nonnative"
"1363","matrix","ENH2",6,3,"2","Avena barbata dead","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_3","matrix_nonnative"
"1364","matrix","ENH2",6,4,"1","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_4","matrix_nonnative"
"1365","matrix","ENH2",6,4,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_4","matrix_nonnative"
"1366","matrix","ENH2",6,5,"1","Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_5","matrix_native"
"1367","matrix","ENH2",6,5,"2","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_5","matrix_nonnative"
"1368","matrix","ENH2",6,5,"3","Avena barbata dead","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_5","matrix_nonnative"
"1369","matrix","ENH2",6,6,"1","Bromus diandrus dead","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_6","matrix_nonnative"
"1370","matrix","ENH2",6,6,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_6","matrix_native"
"1371","matrix","ENH2",6,7,"1","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_7","matrix_nonnative"
"1372","matrix","ENH2",6,7,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_7","matrix_native"
"1373","matrix","ENH2",6,8,"1","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_8","matrix_nonnative"
"1374","matrix","ENH2",6,8,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_8","matrix_native"
"1375","matrix","ENH2",6,8,"3","Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_8","matrix_native"
"1376","matrix","ENH2",6,9,"1","Bromus diandrus dead","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_9","matrix_nonnative"
"1377","matrix","ENH2",6,9,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_9","matrix_native"
"1378","matrix","ENH2",6,10,"1","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_10","matrix_nonnative"
"1379","matrix","ENH2",6,10,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_10","matrix_native"
"1380","matrix","ENH2",6,10,"3","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_10","matrix_native"
"1381","matrix","ENH2",6,11,"1","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_11","matrix_native"
"1382","matrix","ENH2",6,11,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_11","matrix_native"
"1383","matrix","ENH2",6,12,"1","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_12","matrix_nonnative"
"1384","matrix","ENH2",6,12,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_12","matrix_native"
"1385","matrix","ENH2",6,13,"1","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_13","matrix_nonnative"
"1386","matrix","ENH2",6,13,"2","Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_13","matrix_native"
"1387","matrix","ENH2",6,13,"3","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_13","matrix_nonnative"
"1388","matrix","ENH2",6,14,"1","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_14","matrix_nonnative"
"1389","matrix","ENH2",6,15,"1","Avena barbata dead","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_15","matrix_nonnative"
"1390","matrix","ENH2",6,16,"1","Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_16","matrix_native"
"1391","matrix","ENH2",6,16,"2","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_16","matrix_nonnative"
"1392","matrix","ENH2",6,17,"1","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_17","matrix_nonnative"
"1393","matrix","ENH2",6,18,"1","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_18","matrix_nonnative"
"1394","matrix","ENH2",6,18,"2","Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_18","matrix_native"
"1395","matrix","ENH2",6,18,"3","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_18","matrix_native"
"1396","matrix","ENH2",6,18,"4","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_18","matrix_native"
"1397","matrix","ENH2",6,18,"5","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_18","matrix_native"
"1398","matrix","ENH2",6,18,"6","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_18","matrix_native"
"1399","matrix","ENH2",6,19,"1","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_19","matrix_native"
"1400","matrix","ENH2",6,19,"2","Artemisia californica","shrub","native","perennial","Asteraceae","ENH2_6","ENH2_6_19","matrix_native"
"1401","matrix","ENH2",6,19,"3","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_19","matrix_native"
"1402","matrix","ENH2",6,19,"4","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_19","matrix_native"
"1403","matrix","ENH2",6,19,"5","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_19","matrix_native"
"1404","matrix","ENH2",6,20,"1","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_20","matrix_native"
"1405","matrix","ENH2",6,20,"2","Artemisia californica","shrub","native","perennial","Asteraceae","ENH2_6","ENH2_6_20","matrix_native"
"1406","matrix","ENH2",6,20,"3","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_20","matrix_native"
"1407","matrix","ENH2",6,21,"1","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_21","matrix_native"
"1408","matrix","ENH2",6,22,"1","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_22","matrix_native"
"1409","matrix","ENH2",6,22,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_22","matrix_native"
"1410","matrix","ENH2",6,22,"3","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_22","matrix_native"
"1411","matrix","ENH2",6,22,"4","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_22","matrix_native"
"1412","matrix","ENH2",6,23,"1","Bromus spp.","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_23","matrix_nonnative"
"1413","matrix","ENH2",6,23,"2","Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH2_6","ENH2_6_23","matrix_native"
"1414","matrix","ENH2",6,25,"1","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_25","matrix_nonnative"
"1415","matrix","ENH2",6,26,"1","Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_26","matrix_nonnative"
"1416","matrix","ENH2",6,27,"1","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_27","matrix_nonnative"
"1417","matrix","ENH2",6,27,"2","Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_27","matrix_native"
"1418","matrix","ENH2",6,28,"1","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_28","matrix_nonnative"
"1419","matrix","ENH2",6,29,"1","Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_29","matrix_nonnative"
"1420","matrix","ENH2",6,29,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_29","matrix_native"
"1421","matrix","ENH2",6,30,"1","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_30","matrix_nonnative"
"1422","matrix","ENH2",6,30,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_30","matrix_native"
"1423","matrix","ENH2",6,30,"3","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_30","matrix_nonnative"
"1424","matrix","ENH2",6,30,"4","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_30","matrix_native"
"1425","matrix","ENH2",6,30,"5","Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_6","ENH2_6_30","matrix_native"
"1426","matrix","ENH2",6,31,"1","Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_31","matrix_nonnative"
"1427","matrix","ENH2",6,31,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_31","matrix_nonnative"
"1428","matrix","ENH2",6,32,"1","Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_32","matrix_nonnative"
"1429","matrix","ENH2",6,32,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_32","matrix_nonnative"
"1430","matrix","ENH2",6,33,"1","Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_33","matrix_nonnative"
"1431","matrix","ENH2",6,33,"2","Avena barbata","grass","nonnative","annual","Poaceae","ENH2_6","ENH2_6_33","matrix_nonnative"
